id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
cmr-0919,Cameroun,cameroun,moyen,Le departement du Donga-Mantung appartient a quelle region ?,Nord,Centre,Sud,Nord-Ouest,D,200,25,Le Donga-Mantung se situe dans la region : Nord-Ouest.,"cameroun,geographie,departements"
cmr-0920,Cameroun,cameroun,moyen,"En 1990, jusqu'ou le Cameroun est-il alle en Coupe du monde ?",En huitieme de finale,En finale,En demi-finale,En quart de finale,D,200,25,Premiere equipe africaine a atteindre les quarts.,"cameroun,personnalites,sport,culture"
cmr-0921,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Akonolinga ?,Centre,Extreme-Nord,Ouest,Nord,A,200,25,Akonolinga est situee dans la region : Centre.,"cameroun,geographie,villes"
cmr-0922,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Lagdo ?,Littoral,Adamaoua,Extreme-Nord,Nord,D,200,25,Lagdo est situee dans la region : Nord.,"cameroun,geographie,villes"
cmr-0923,Cameroun,cameroun,moyen,Quelle banque publique camerounaise a ete creee pour financer les PME ?,La BICEC,La Banque Camerounaise des PME (BC-PME),La SNI,La BEAC,B,200,25,La BC-PME finance specifiquement les petites et moyennes entreprises.,"cameroun,economie"
cmr-0924,Cameroun,cameroun,challenge,Quel est l'ingredient principal utilise pour preparer le nkui ?,les feuilles d'amarante,les feuilles de manioc pilees,le taro et l'huile de palme aux epices,des ecorces et racines qui rendent la sauce visqueuse,D,300,30,Le nkui se prepare avec des ecorces et racines qui rendent la sauce visqueuse.,"cameroun,gastronomie"
cmr-0925,Cameroun,cameroun,moyen,Dans quel domaine Patrick Mboma s'est-il ou s'est-elle illustre(e) ?,La lutte contre la colonisation,La mode,Le football,La litterature,C,200,25,Patrick Mboma est connu(e) pour avoir ete Ballon d'or africain en 2000 et champion olympique a Sydney.,"cameroun,personnalites"
cmr-0926,Cameroun,cameroun,moyen,Le departement du Lom-et-Djerem appartient a quelle region ?,Extreme-Nord,Est,Ouest,Littoral,B,200,25,Le Lom-et-Djerem se situe dans la region : Est.,"cameroun,geographie,departements"
cmr-0927,Cameroun,cameroun,moyen,Le departement du Moungo appartient a quelle region ?,Extreme-Nord,Littoral,Centre,Sud-Ouest,B,200,25,Le Moungo se situe dans la region : Littoral.,"cameroun,geographie,departements"
cmr-0928,Cameroun,cameroun,moyen,Combien de departements compte la region : Sud-Ouest ?,6,8,12,3,A,200,25,La region : Sud-Ouest compte 6 departements.,"cameroun,geographie,regions"
cmr-0929,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Wouri ?,Douala,Tibati,Limbe,Baham,A,300,30,"Douala est le chef-lieu du Wouri, dans la region : Littoral.","cameroun,geographie,departements"
cmr-0930,Cameroun,cameroun,moyen,Combien de departements compte la region : Ouest ?,11,4,5,8,D,200,25,La region : Ouest compte 8 departements.,"cameroun,geographie,regions"
cmr-0931,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Yaounde ?,Sud-Ouest,Extreme-Nord,Centre,Ouest,C,200,25,Yaounde est situee dans la region : Centre.,"cameroun,geographie,villes"
cmr-0932,Cameroun,cameroun,moyen,Le departement du Haute-Sanaga appartient a quelle region ?,Sud-Ouest,Nord-Ouest,Ouest,Centre,D,200,25,Le Haute-Sanaga se situe dans la region : Centre.,"cameroun,geographie,departements"
cmr-0933,Cameroun,cameroun,facile,Quel fruit tropical est tres consomme au Cameroun ?,La cerise du Japon,La mangue,Le raisin de Bourgogne,La pomme des Alpes,B,100,20,"Mangues, ananas et papayes sont courants.","cameroun,culture-generale"
cmr-0934,Cameroun,cameroun,challenge,Quelle entreprise camerounaise correspond a cette description : la mission d'amenagement des zones industrielles ?,ENEO,la CNPS,la SEMC,la MAGZI,D,300,30,Il s'agit de la MAGZI.,"cameroun,economie,entreprises"
cmr-0935,Cameroun,cameroun,facile,Quelle est la plus grande richesse du Cameroun selon son slogan touristique ?,Sa diversite,Son uniformite,Sa petite taille,Son isolement,A,100,20,La diversite culturelle et naturelle est mise en avant.,"cameroun,culture-generale"
cmr-0936,Cameroun,cameroun,moyen,Le departement du Bamboutos appartient a quelle region ?,Centre,Extreme-Nord,Ouest,Sud,C,200,25,Le Bamboutos se situe dans la region : Ouest.,"cameroun,geographie,departements"
cmr-0937,Cameroun,cameroun,challenge,"Dans le langage populaire camerounais, que designe le tchakala ?",La prison,Un vehicule de transport en commun surcharge,"L'intimidation, le fait de faire peur",Ce qui est de mauvaise qualite ou bricole,D,300,30,Le tchakala : ce qui est de mauvaise qualite ou bricole.,"cameroun,culture,expressions"
cmr-0938,Cameroun,cameroun,facile,Quelle entreprise camerounaise correspond a cette description : l'exploitant du reseau ferre camerounais ?,les Brasseries du Cameroun,CAMTEL,Guinness Cameroun,CAMRAIL,D,100,20,Il s'agit de CAMRAIL.,"cameroun,economie,entreprises"
cmr-0939,Cameroun,cameroun,facile,Comment appelle-t-on les collectivites de base dirigees par un maire au Cameroun ?,Les communes,Les provinces,Les prefectures,Les cantons,A,100,20,Le Cameroun compte environ 360 communes.,"cameroun,institutions,symboles"
cmr-0940,Cameroun,cameroun,moyen,De quelle ville camerounaise le club de football Victoria United est-il originaire ?,Loum,Yaounde,Bamenda,Limbe,D,200,25,"Victoria United est base a Limbe, dans la region : Le Sud-Ouest.","cameroun,sport"
cmr-0941,Cameroun,cameroun,moyen,Quel pays partage la plus longue frontiere terrestre avec le Cameroun ?,Le Gabon,Le Congo,Le Tchad,Le Nigeria,D,200,25,La frontiere avec le Nigeria depasse 1 600 km.,"cameroun,geographie"
cmr-0942,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Mayo-Louti ?,Kousseri,Edea,Meiganga,Guider,D,300,30,"Guider est le chef-lieu du Mayo-Louti, dans la region : Nord.","cameroun,geographie,departements"
cmr-0943,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : le fabricant de chocolats et confiseries ?,les Brasseries du Cameroun,Chococam,CAMRAIL,la BICEC,B,200,25,Il s'agit de Chococam.,"cameroun,economie,entreprises"
cmr-0944,Cameroun,cameroun,moyen,Le departement du Manyu appartient a quelle region ?,Centre,Nord,Littoral,Sud-Ouest,D,200,25,Le Manyu se situe dans la region : Sud-Ouest.,"cameroun,geographie,departements"
cmr-0945,Cameroun,cameroun,challenge,Quelle affirmation est exacte a propos du riz au Cameroun ?,"En resume, elle entre dans la preparation du ndole et des sauces","En resume, il beneficie d'une indication geographique protegee","En resume, il pousse sur les hautes terres","En resume, la SEMRY exploite les perimetres de Yagoua et Maga",D,300,30,Pour le riz : la SEMRY exploite les perimetres de Yagoua et Maga.,"cameroun,economie,agriculture"
cmr-0946,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Mayo-Tsanaga ?,Akonolinga,Kribi,Mokolo,Yokadouma,C,300,30,"Mokolo est le chef-lieu du Mayo-Tsanaga, dans la region : Extreme-Nord.","cameroun,geographie,departements"
cmr-0947,Cameroun,cameroun,moyen,Combien de langues nationales estime-t-on parler au Cameroun ?,Environ 12,Plus de 250,Plus de 900,Environ 40,B,200,25,On denombre entre 250 et 280 langues au Cameroun.,"cameroun,culture"
cmr-0948,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir cree le moteur de recherche d'emploi Njorku ?,Churchill Mambe,Eric Maxim Choupo-Moting,Andre Onana,Ni John Fru Ndi,A,300,30,Il s'agit de Churchill Mambe.,"cameroun,personnalites"
cmr-0949,Cameroun,cameroun,facile,Quelles sont les deux regions anglophones du Cameroun ?,Le Nord et l'Extreme-Nord,Le Centre et le Sud,Le Nord-Ouest et le Sud-Ouest,L'Ouest et le Littoral,C,100,20,Le Nord-Ouest et le Sud-Ouest sont issus du Southern Cameroons britannique.,"cameroun,geographie"
cmr-0950,Cameroun,cameroun,moyen,Quel village touristique des monts Mandara est celebre pour ses paysages de pitons ?,Mora,Kaele,Rhumsiki,Mokolo,C,200,25,Rhumsiki est l'un des paysages les plus photographies du Cameroun.,"cameroun,geographie"
cmr-0951,Cameroun,cameroun,facile,Quel est l'ingredient principal utilise pour preparer le poisson braise ?,le poisson grille au feu de bois,le fruit du safoutier,les feuilles de gnetum,le pain garni de spaghetti et d'omelette,A,100,20,Le poisson braise se prepare avec le poisson grille au feu de bois.,"cameroun,gastronomie"
cmr-0952,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir lance le hip-hop camerounais a l'international avec Hein Pere ?,Joseph-Antoine Bell,Charlotte Dipanda,Paul Biya,Stanley Enow,D,200,25,Il s'agit de Stanley Enow.,"cameroun,personnalites"
cmr-0953,Cameroun,cameroun,challenge,Dans quel domaine Nicolas Nkoulou s'est-il ou s'est-elle illustre(e) ?,La politique,La mode,Le football,Le cinema,C,300,30,Nicolas Nkoulou est connu(e) pour avoir ete defenseur central des Lions Indomptables a Marseille.,"cameroun,personnalites"
cmr-0954,Cameroun,cameroun,challenge,Le barrage de Lagdo se trouve dans quelle region ?,L'Adamaoua,Le Nord,L'Est,L'Extreme-Nord,B,300,30,"Lagdo est situe sur la Benoue, pres de Garoua.","cameroun,geographie"
cmr-0955,Cameroun,cameroun,moyen,Le departement du Noun appartient a quelle region ?,Est,Centre,Ouest,Adamaoua,C,200,25,Le Noun se situe dans la region : Ouest.,"cameroun,geographie,departements"
cmr-0956,Cameroun,cameroun,challenge,Dans quel domaine Gaelle Enganamouit s'est-il ou s'est-elle illustre(e) ?,L'athletisme,La litterature,Le football,Le cinema,C,300,30,Gaelle Enganamouit est connu(e) pour avoir ete elue meilleure joueuse africaine en 2015 avec les Lionnes Indomptables.,"cameroun,personnalites"
cmr-0957,Cameroun,cameroun,facile,Quelle ville abrite le siege de l'Union africaine ?,Douala,Addis-Abeba,Yaounde,Abuja,B,100,20,Le siege de l'UA est en Ethiopie.,"cameroun,culture-generale"
cmr-0958,Cameroun,cameroun,moyen,Quel tissu traditionnel est associe aux chefferies de l'Ouest du Cameroun ?,Le ndop,Le kente,Le wax hollandais,Le bogolan,A,200,25,"Le tissu ndop, indigo et blanc, orne les ceremonies.","cameroun,divers"
cmr-0959,Cameroun,cameroun,challenge,Dans quel domaine Rene Philombe s'est-il ou s'est-elle illustre(e) ?,La technologie,Les affaires et l'entrepreneuriat,Le football,La litterature,D,300,30,Rene Philombe est connu(e) pour avoir ecrit le poeme L'homme qui te ressemble.,"cameroun,personnalites"
cmr-0960,Cameroun,cameroun,facile,Quel animal donne son surnom a l'equipe nationale camerounaise ?,Le chameau,Le crocodile,Le zebre,Le lion,D,100,20,Les Lions Indomptables.,"cameroun,culture-generale"
cmr-0961,Cameroun,cameroun,facile,Le Cameroun partage-t-il une frontiere terrestre avec le Gabon ?,"Non, ce pays n'existe pas en Afrique","Non, il en est separe par un ocean",Oui,"Non, il en est separe par un autre pays",C,100,20,Le Gabon est bien un voisin du Cameroun (au sud).,"cameroun,geographie,frontieres"
cmr-0962,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : un producteur historique de ciment au Cameroun ?,la SABC,Cimencam,la BICEC,Camair-Co,B,200,25,Il s'agit de Cimencam.,"cameroun,economie,entreprises"
cmr-0963,Cameroun,cameroun,moyen,Quel oleoduc traverse le Cameroun pour exporter le petrole d'un pays voisin ?,Le pipeline Nigeria-Cameroun,Le pipeline Gabon-Cameroun,Le pipeline Tchad-Cameroun,Le pipeline Congo-Cameroun,C,200,25,Le petrole tchadien est exporte via le terminal de Kribi.,"cameroun,economie"
cmr-0964,Cameroun,cameroun,moyen,Quel vetement traditionnel masculin est courant dans le Nord du Cameroun ?,Le poncho,Le kilt,Le kimono,Le gandoura (boubou),D,200,25,Le gandoura est porte dans les regions septentrionales.,"cameroun,divers"
cmr-0965,Cameroun,cameroun,challenge,Quel est l'ingredient principal utilise pour preparer le kpwem ?,les epices noires grillees et le poisson,les feuilles de manioc pilees,les feuilles de ndole et l'arachide,la noix de palme,B,300,30,Le kpwem se prepare avec les feuilles de manioc pilees.,"cameroun,gastronomie"
cmr-0966,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Bangangte ?,Ouest,Nord,Nord-Ouest,Littoral,A,200,25,Bangangte est situee dans la region : Ouest.,"cameroun,geographie,villes"
cmr-0967,Cameroun,cameroun,facile,Comment appelle-t-on un commercant qui vend a la sauvette au bord de la route ?,Un pilote,Un notaire,Un banquier,Un sauveteur,D,100,20,Le sauveteur est une figure du commerce de rue.,"cameroun,culture-generale"
cmr-0968,Cameroun,cameroun,moyen,Dans quel domaine Arthur Zang s'est-il ou s'est-elle illustre(e) ?,La lutte contre la colonisation,La politique,La technologie,La musique,C,200,25,"Arthur Zang est connu(e) pour avoir invente le Cardiopad, tablette medicale pour le coeur.","cameroun,personnalites"
cmr-0969,Cameroun,cameroun,challenge,Quelle affirmation est exacte a propos du miel blanc d'Oku au Cameroun ?,"En resume, le Cameroun figure parmi les premiers producteurs mondiaux","En resume, il beneficie d'une indication geographique protegee","En resume, elle est cultivee autour du Moungo et du Fako","En resume, il est une cereale de base des hautes terres",B,300,30,Pour le miel blanc d'Oku : il beneficie d'une indication geographique protegee.,"cameroun,economie,agriculture"
cmr-0970,Cameroun,cameroun,facile,Quel moyen de transport relie Douala a Ngaoundere ?,Le train,Le teleferique,Le tramway,Le metro,A,100,20,Le Transcamerounais relie Douala au Nord.,"cameroun,culture-generale"
cmr-0971,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Yagoua ?,Extreme-Nord,Ouest,Est,Littoral,A,200,25,Yagoua est situee dans la region : Extreme-Nord.,"cameroun,geographie,villes"
cmr-0972,Cameroun,cameroun,facile,Quel est le principal port maritime historique du Cameroun ?,Le port de Garoua,Le port de Limbe,Le port de Douala,Le port de Kribi,C,100,20,Douala traite la majeure partie du trafic portuaire national.,"cameroun,geographie"
cmr-0973,Cameroun,cameroun,facile,Quel est le principal jour de repos hebdomadaire dans l'administration camerounaise ?,Le jeudi,Le dimanche,Le mardi,Le lundi,B,100,20,Le week-end administratif comprend le samedi et le dimanche.,"cameroun,culture-generale"
cmr-0974,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : le Port Autonome de Kribi ?,Dangote Cement Cameroun,CAMWATER,le PAK,la SEMC,C,200,25,Il s'agit du PAK.,"cameroun,economie,entreprises"
cmr-0975,Cameroun,cameroun,moyen,Comment surnomme-t-on la ville de Kribi ?,La perle du Sud,Abakwa,La cite des arts,La ville aux sept collines,A,200,25,Kribi est reputee pour ses plages.,"cameroun,divers"
cmr-0976,Cameroun,cameroun,moyen,Quelle presqu'ile a fait l'objet d'un differend entre le Cameroun et le Nigeria ?,La presqu'ile de Bakassi,L'ile de Manoka,La presqu'ile de Kribi,La plaine de Ndop,A,200,25,La CIJ a tranche en faveur du Cameroun en 2002.,"cameroun,geographie"
cmr-0977,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Vina ?,Yagoua,Guider,Douala,Ngaoundere,D,300,30,"Ngaoundere est le chef-lieu du Vina, dans la region : Adamaoua.","cameroun,geographie,departements"
cmr-0978,Cameroun,cameroun,moyen,Le departement du Mefou-et-Afamba appartient a quelle region ?,Ouest,Centre,Adamaoua,Nord-Ouest,B,200,25,Le Mefou-et-Afamba se situe dans la region : Centre.,"cameroun,geographie,departements"
cmr-0979,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : un reseau camerounais de transfert d'argent ?,la SEMC,Express Union,la CDC,la SODECOTON,B,200,25,Il s'agit de Express Union.,"cameroun,economie,entreprises"
cmr-0980,Cameroun,cameroun,moyen,Quel est l'ingredient principal utilise pour preparer le couscous de mais ?,le manioc trempe,les feuilles de gnetum,"la morelle noire, un legume-feuille",la farine de mais,D,200,25,Le couscous de mais se prepare avec la farine de mais.,"cameroun,gastronomie"
cmr-0981,Cameroun,cameroun,facile,Quel animal figure sur les armoiries et symbolise le Cameroun ?,L'elephant,La panthere,Le lion,L'aigle,C,100,20,Le lion inspire le surnom des Lions Indomptables.,"cameroun,institutions,symboles"
cmr-0982,Cameroun,cameroun,challenge,Dans quel domaine Leonora Miano s'est-il ou s'est-elle illustre(e) ?,La musique,La mode,La litterature,La lutte contre la colonisation,C,300,30,Leonora Miano est connu(e) pour avoir recu le prix Femina pour La Saison de l'ombre.,"cameroun,personnalites"
cmr-0983,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Tikar sont-ils principalement etablis ?,Le Littoral,Le Nord-Ouest,Le Sud-Ouest,L'Adamaoua,D,200,25,Les Tikar vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0984,Cameroun,cameroun,moyen,Le departement du Bui appartient a quelle region ?,Nord-Ouest,Centre,Sud-Ouest,Nord,A,200,25,Le Bui se situe dans la region : Nord-Ouest.,"cameroun,geographie,departements"
cmr-0985,Cameroun,cameroun,challenge,Dans quel domaine Jean-Marie Teno s'est-il ou s'est-elle illustre(e) ?,La musique,La litterature,Le cinema,Le football,C,300,30,Jean-Marie Teno est connu(e) pour etre un documentariste camerounais reconnu.,"cameroun,personnalites"
cmr-0986,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient le PAD ?,Le transport ferroviaire,L'agroalimentaire,Le transfert d'argent,La logistique portuaire,D,200,25,Le PAD est le Port Autonome de Douala.,"cameroun,economie,entreprises"
cmr-0987,Cameroun,cameroun,moyen,Quelle est la superficie approximative du Cameroun ?,Environ 900 000 km2,Environ 120 000 km2,Environ 1 200 000 km2,Environ 475 000 km2,D,200,25,Le Cameroun couvre 475 442 km2.,"cameroun,geographie"
