id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
mix-0861,Challenge Mixte,mixte,moyen,Une petite entreprise veut former ses employes sans les deplacer. Quelle solution numerique est la plus adaptee ?,Une plateforme de formation en ligne,Un catalogue en ligne mis a jour,L'authentification a deux facteurs,Un cours en ligne (MOOC),A,200,25,"Pour former ses employes sans les deplacer, une plateforme de formation en ligne est la reponse la plus directe.","mixte,innovation,usages"
mix-0862,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe un plan de croissance ?",Un bien durable utilise plusieurs annees par l'entreprise,La feuille de route qui organise le developpement de l'activite,Le document qui compare les produits et les charges d'un exercice,Le developpement de l'activite au-dela des frontieres nationales,B,200,25,Un plan de croissance : la feuille de route qui organise le developpement de l'activite.,"mixte,entrepreneuriat,glossaire"
mix-0863,Challenge Mixte,mixte,facile,Quel service numerique facilite l'acces aux soins dans les zones eloignees ?,Le streaming musical,La teleconsultation,Le cinema en ligne,Le jeu video,B,100,20,La telemedecine reduit la contrainte de distance.,"mixte,innovation,afrique"
mix-0864,Challenge Mixte,mixte,challenge,De quel pays Jason Njoku est-il ou est-elle originaire ?,le Zimbabwe,les Etats-Unis,le Congo,le Nigeria,D,300,30,Jason Njoku est originaire de ce pays : le Nigeria.,"mixte,entrepreneuriat,figures"
mix-0865,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe le capital social ?",Les ressources apportees par les associes a la creation de la societe,Le document qui decrit precisement ce qui est attendu d'un projet,"Une societe a responsabilite limitee, tres utilisee par les PME",Une taxe sur la consommation collectee par l'entreprise pour l'Etat,A,200,25,Le capital social : les ressources apportees par les associes a la creation de la societe.,"mixte,entrepreneuriat,glossaire"
mix-0866,Challenge Mixte,mixte,challenge,Quelle personnalite camerounaise est connue pour avoir conduit le Southern Cameroons vers la reunification de 1961 ?,Eric Maxim Choupo-Moting,John Ngu Foncha,Locko,Jean-Marie Teno,B,300,30,Il s'agit de John Ngu Foncha.,"mixte,cameroun,personnalites"
mix-0867,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe un echantillon ?",La production obtenue rapportee au temps de travail utilise,Le sous-ensemble de personnes interrogees pour representer une population,Une observation de vrais utilisateurs face au produit,Une facture arrivee a echeance et non reglee,B,200,25,Un echantillon : le sous-ensemble de personnes interrogees pour representer une population.,"mixte,entrepreneuriat,glossaire"
mix-0868,Challenge Mixte,mixte,challenge,Quel terme correspond a cette definition : Le fait de dupliquer un equipement ou une donnee pour eviter une interruption ?,la verification des sources,la redondance,un hackathon,un fichier,B,300,30,Il s'agit de la redondance.,"mixte,innovation,glossaire"
mix-0869,Challenge Mixte,mixte,facile,Quelle est la mission principale d'un developpeur mobile ?,Concevoir et programmer des sites et applications en ligne,Creer des applications destinees aux telephones,Maintenir les serveurs et les infrastructures informatiques,Assembler et retoucher des sequences video,B,100,20,Un developpeur mobile : creer des applications destinees aux telephones.,"mixte,innovation,metiers"
mix-0870,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : L'estimation chiffree des recettes et depenses a venir ?,un risque,un segment de clientele,un budget previsionnel,un salon professionnel,C,200,25,Il s'agit d'un budget previsionnel.,"mixte,entrepreneuriat,glossaire"
mix-0871,Challenge Mixte,mixte,facile,Quel terme correspond a cette definition : Le fait de travailler a distance grace aux outils numeriques ?,un panier d'achat,le teletravail,un indicateur numerique,la blockchain,B,100,20,Il s'agit du teletravail.,"mixte,innovation,glossaire"
mix-0872,Challenge Mixte,mixte,moyen,Qu'est-ce qu'une garantie dans un dossier de credit ?,Une promesse verbale sans valeur,Un bien ou un engagement qui protege le preteur en cas de defaut,Une reduction du taux d'interet,Un cadeau offert par la banque,B,200,25,La garantie couvre le risque du preteur.,"mixte,entrepreneuriat,financement"
mix-0873,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe un ecosysteme numerique ?",La memoire de travail temporaire d'un appareil,L'ensemble des acteurs qui font vivre l'innovation d'un territoire,Une norme de reseau mobile permettant un acces rapide a internet,Un programme qui dialogue automatiquement avec les utilisateurs,B,200,25,Un ecosysteme numerique : l'ensemble des acteurs qui font vivre l'innovation d'un territoire.,"mixte,innovation,glossaire"
mix-0874,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe la TVA ?",Une somme avancee par une banque et remboursee avec interets,Ce que l'entreprise possede,Une taxe sur la consommation collectee par l'entreprise pour l'Etat,Le document qui accompagne la marchandise remise au client,C,200,25,La TVA : une taxe sur la consommation collectee par l'entreprise pour l'etat.,"mixte,entrepreneuriat,glossaire"
mix-0875,Challenge Mixte,mixte,challenge,Quel terme correspond a cette definition : La quantite de donnees pouvant transiter par une connexion en un temps donne ?,un panier d'achat,la bande passante,la e-reputation,une communaute en ligne,B,300,30,Il s'agit de la bande passante.,"mixte,innovation,glossaire"
mix-0876,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Le logiciel de base qui fait fonctionner un ordinateur ou un telephone ?,la vision par ordinateur,un tunnel de conversion,un systeme d'exploitation,un portefeuille electronique,C,200,25,Il s'agit d'un systeme d'exploitation.,"mixte,innovation,glossaire"
mix-0877,Challenge Mixte,mixte,moyen,Quel outil numerique permet de : Suivre l'avancement du travail d'une equipe ?,un espace de stockage en ligne,un scanner de documents sur telephone,un outil de gestion de taches,un gestionnaire de mots de passe,C,200,25,Il s'agit d'un outil de gestion de taches.,"mixte,innovation,outils"
mix-0878,Challenge Mixte,mixte,moyen,Dans quel domaine Jovi s'est-il ou s'est-elle illustre(e) ?,Le cinema,La musique,Le football,L'athletisme,B,200,25,Jovi est connu(e) pour etre un rappeur pionnier du mouvement Mboko.,"mixte,cameroun,personnalites"
mix-0879,Challenge Mixte,mixte,facile,Quel avantage un entrepreneur tire-t-il d'une boutique en ligne au Cameroun ?,Supprimer la concurrence,Vendre au-dela de son quartier sans louer plusieurs locaux,Eviter toute logistique,Ne plus payer de fournisseurs,B,100,20,Le digital elargit la zone de chalandise.,"mixte,entrepreneuriat,cameroun"
mix-0880,Challenge Mixte,mixte,moyen,Comment qualifie-t-on cette charge : l'assurance annuelle de l'entreprise ?,Une charge variable,Un produit d'exploitation,Une charge fixe,Un actif immobilise,C,200,25,L'assurance annuelle de l'entreprise est une charge fixe.,"mixte,entrepreneuriat,couts"
mix-0881,Challenge Mixte,mixte,facile,La ville de Ngaoundere est le chef-lieu de quelle region du Cameroun ?,Extreme-Nord,Est,Nord,Adamaoua,D,100,20,Ngaoundere est le chef-lieu de la region : Adamaoua.,"mixte,cameroun,geographie,regions"
mix-0882,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Un programme intensif qui aide une jeune entreprise a croitre vite ?,le besoin en fonds de roulement,la dilution,un accelerateur,un bon de livraison,C,200,25,Il s'agit d'un accelerateur.,"mixte,entrepreneuriat,glossaire"
mix-0883,Challenge Mixte,mixte,challenge,Quel produit forestier non ligneux est tres commercialise dans le Sud du Cameroun ?,L'okok (gnetum),Le ble,Le coton,Le riz,A,300,30,L'okok est recolte et exporte dans la sous-region.,"mixte,cameroun,divers"
mix-0884,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : La consigne que l'on donne a une intelligence artificielle pour obtenir une reponse ?,une visioconference,un audit numerique,un site frauduleux,un prompt,D,200,25,Il s'agit d'un prompt.,"mixte,innovation,glossaire"
mix-0885,Challenge Mixte,mixte,challenge,Quelle personnalite camerounaise est connue pour avoir recu le prix Femina pour La Saison de l'ombre ?,K-Tino,Charles Atangana,Leonora Miano,Solomon Tandeng Muna,C,300,30,Il s'agit de Leonora Miano.,"mixte,cameroun,personnalites"
mix-0886,Challenge Mixte,mixte,moyen,A quel besoin repond principalement cette solution : La telemedecine ?,Consulter un medecin depuis un village eloigne,Accepter des paiements depuis l'etranger,Gerer les plannings d'une equipe dispersee,Verifier l'identite d'un utilisateur avant un paiement,A,200,25,La telemedecine sert notamment a consulter un medecin depuis un village eloigne.,"mixte,innovation,usages"
mix-0887,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe la cybersecurite ?",La reduction de l'impact environnemental des usages numeriques,Une machine programmable capable d'executer des taches physiques,L'ensemble des moyens qui protegent les systemes et les donnees contre les attaques,Le composant specialise dans le traitement des images,C,100,20,La cybersecurite : l'ensemble des moyens qui protegent les systemes et les donnees contre les attaques.,"mixte,innovation,glossaire"
mix-0888,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe une chaine d'approvisionnement ?",Le niveau de ventes a partir duquel l'entreprise ne perd plus d'argent,L'ensemble des etapes qui menent des matieres premieres au client,Une aide financiere qui n'a pas a etre remboursee,L'organisation des flux de marchandises et d'informations,B,200,25,Une chaine d'approvisionnement : l'ensemble des etapes qui menent des matieres premieres au client.,"mixte,entrepreneuriat,glossaire"
mix-0889,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe une audience en ligne ?",La consigne que l'on donne a une intelligence artificielle pour obtenir une reponse,Un groupe de personnes reunies autour d'un interet commun sur internet,L'ensemble des personnes touchees par un contenu numerique,La maniere dont les donnees d'un fichier sont structurees,C,200,25,Une audience en ligne : l'ensemble des personnes touchees par un contenu numerique.,"mixte,innovation,glossaire"
mix-0890,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Un dispositif qui suggere des contenus ou produits selon les gouts de l'utilisateur ?,un tableau de bord numerique,un systeme de recommandation,le chiffrement,un brevet d'invention,B,200,25,Il s'agit d'un systeme de recommandation.,"mixte,innovation,glossaire"
mix-0891,Challenge Mixte,mixte,moyen,Dans quelle region du Cameroun se trouve la ville de Douala ?,Centre,Ouest,Littoral,Extreme-Nord,C,200,25,Douala est situee dans la region : Littoral.,"mixte,cameroun,geographie,villes"
mix-0892,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Un entrepreneur experimente qui conseille un porteur de projet ?,un mentor,un pitch deck,un CRM,un local commercial,A,100,20,Il s'agit d'un mentor.,"mixte,entrepreneuriat,glossaire"
mix-0893,Challenge Mixte,mixte,moyen,Quelle situation justifie cette bonne pratique : Interdire cette pratique et n'installer que des logiciels legitimes ?,Vous notez vos mots de passe sur un papier colle a l'ecran,Un e-mail imite votre banque et demande de confirmer votre mot de passe,Un fichier joint inattendu arrive d'un expediteur inconnu,Un collaborateur telecharge des logiciels piratés sur l'ordinateur de l'entreprise,D,200,25,Cette pratique repond au cas suivant : un collaborateur telecharge des logiciels piratés sur l'ordinateur de l'entreprise.,"mixte,innovation,cybersecurite"
mix-0894,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe le cyberharcelement ?",L'assistance apportee aux utilisateurs en cas de probleme,L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches,Le harcelement d'une personne au moyen des outils numeriques,La puce qui identifie un abonne sur un reseau mobile,C,100,20,Le cyberharcelement : le harcelement d'une personne au moyen des outils numeriques.,"mixte,innovation,glossaire"
mix-0895,Challenge Mixte,mixte,facile,"En entrepreneuriat, que designe un devis ?",Un titre qui protege une invention technique,Ce que l'entreprise possede,La prise en compte des enjeux sociaux et environnementaux par l'entreprise,Une proposition chiffree adressee au client avant la commande,D,100,20,Un devis : une proposition chiffree adressee au client avant la commande.,"mixte,entrepreneuriat,glossaire"
mix-0896,Challenge Mixte,mixte,challenge,"Un entrepreneur emprunte 1 000 000 FCFA sur 12 mois, avec un interet simple de 10 % par an. Quelle est approximativement la mensualite a rembourser ?",1 100 000 FCFA,8 333 FCFA,91 667 FCFA,183 333 FCFA,C,300,30,"Total du = 1 000 000 FCFA + 100 000 FCFA d'interets, soit 91 667 FCFA par mois.","mixte,entrepreneuriat,calcul,financement"
mix-0897,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : L'ensemble des droits qui protegent les creations de l'esprit ?,la propriete intellectuelle,un acompte,un bilan,la responsabilite illimitee,A,200,25,Il s'agit de la propriete intellectuelle.,"mixte,entrepreneuriat,glossaire"
mix-0898,Challenge Mixte,mixte,moyen,Quelle industrie d'Edea transforme l'alumine importee en aluminium ?,CAMRAIL,SOSUCAM,CICAM,ALUCAM,D,200,25,ALUCAM profite de l'energie du barrage de Song Loulou.,"mixte,cameroun,economie"
mix-0899,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Une organisation detenue et geree par ses membres pour leur benefice commun ?,l'analyse SWOT,un bon de livraison,une charge,une cooperative,D,200,25,Il s'agit d'une cooperative.,"mixte,entrepreneuriat,glossaire"
mix-0900,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe un tableau de bord numerique ?",Un ecran qui rassemble les indicateurs cles d'une activite,Une suite d'instructions permettant de resoudre un probleme ou d'accomplir une tache,Le service qui stocke un site et le rend accessible en ligne,Une proposition de prix transmise par un canal numerique,A,200,25,Un tableau de bord numerique : un ecran qui rassemble les indicateurs cles d'une activite.,"mixte,innovation,glossaire"
mix-0901,Challenge Mixte,mixte,facile,Quel terme correspond a cette definition : Un espace de rangement qui regroupe des fichiers ?,le numerique responsable,un service de livraison connecte,un dossier,un service a la demande,C,100,20,Il s'agit d'un dossier.,"mixte,innovation,glossaire"
mix-0902,Challenge Mixte,mixte,challenge,Quelle machine est consideree comme l'un des premiers ordinateurs electroniques ?,L'ENIAC,Le Commodore 64,Le Raspberry Pi,Le Macintosh,A,300,30,L'ENIAC date des annees 1940.,"mixte,innovation,histoire"
mix-0903,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe un espace disque ?",La capacite de stockage disponible sur un appareil,La demande enregistree d'un utilisateur aupres du support,L'image d'une personne ou d'une entreprise telle qu'elle apparait sur internet,Le guide expliquant comment utiliser un outil,A,100,20,Un espace disque : la capacite de stockage disponible sur un appareil.,"mixte,innovation,glossaire"
mix-0904,Challenge Mixte,mixte,moyen,A quel besoin repond principalement cette solution : L'authentification a deux facteurs ?,Verifier l'identite d'un utilisateur avant un paiement,Recommander des produits complementaires a un acheteur en ligne,Organiser une reunion avec un partenaire base a l'etranger,Reduire le temps d'attente au guichet,A,200,25,L'authentification a deux facteurs sert notamment a verifier l'identite d'un utilisateur avant un paiement.,"mixte,innovation,usages"
