id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
inn-0810,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe une publication ?",La possibilite d'utiliser un service sans connexion internet,La proportion de temps pendant laquelle un service fonctionne,L'estimation d'une valeur future a partir de donnees passees,Un contenu diffuse sur un reseau social ou un site,D,100,20,Une publication : un contenu diffuse sur un reseau social ou un site.,"innovation,glossaire"
inn-0811,Innovation & IA,innovation-ia,moyen,A quelle categorie d'outils appartient un logiciel de comptabilite ?,L'organisation,La gestion,L'intelligence artificielle,La numerisation,B,200,25,Un logiciel de comptabilite appartient a cette categorie : la gestion.,"innovation,outils"
inn-0812,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un nom de domaine ?",Un systeme qui convertit automatiquement un texte d'une langue a une autre,L'adresse unique qui identifie un site sur internet,Un batiment qui heberge des serveurs informatiques,Le tri automatique d'elements dans des categories predefinies,B,200,25,Un nom de domaine : l'adresse unique qui identifie un site sur internet.,"innovation,glossaire"
inn-0813,Innovation & IA,innovation-ia,facile,Quel usage de l'IA est le plus realiste pour une petite entreprise camerounaise aujourd'hui ?,Se passer totalement de comptabilite,"Gagner du temps sur la redaction, la traduction et le service client",Construire un satellite,Remplacer tout le personnel,B,100,20,L'IA est d'abord un gain de productivite sur des taches simples.,"innovation,comprehension"
inn-0814,Innovation & IA,innovation-ia,moyen,Quelle est l'activite principale de Kiro'o Games ?,La recherche d'emploi en ligne,Les terminaux de paiement pour petits commerces,Le developpement de jeux video,La vente en ligne de produits varies,C,200,25,Kiro'o Games : le developpement de jeux video (le Cameroun).,"innovation,afrique"
inn-0815,Innovation & IA,innovation-ia,moyen,A quoi sert principalement un CRM ?,Organiser des donnees et faire des calculs,Centraliser l'historique de la relation avec chaque client,Stocker de facon securisee des identifiants complexes,Organiser des reunions a distance,B,200,25,Un CRM sert a : centraliser l'historique de la relation avec chaque client.,"innovation,outils"
inn-0816,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un compte utilisateur ?",Le document decrivant precisement les fonctions attendues d'un outil,Un programme qui dialogue automatiquement avec les utilisateurs,Une securite qui demande un second element de verification en plus du mot de passe,L'espace personnel cree pour acceder a un service en ligne,D,100,20,Un compte utilisateur : l'espace personnel cree pour acceder a un service en ligne.,"innovation,glossaire"
inn-0817,Innovation & IA,innovation-ia,moyen,Quel mode de paiement rassure encore beaucoup d'acheteurs en ligne en Afrique ?,Le virement international uniquement,Le paiement par cheque uniquement,Le paiement en lingots d'or,Le paiement a la livraison,D,200,25,Le paiement a reception limite le risque percu.,"innovation,afrique"
inn-0818,Innovation & IA,innovation-ia,challenge,Quel est le principal benefice de cette demarche : classer automatiquement des milliers de photos de produits ?,Traiter un grand volume sans travail manuel,Aider le client a se projeter et reduire les retours,Eviter les versions multiples et les pertes,Securiser l'acces tout en simplifiant l'identification,A,300,30,Le gain principal : traiter un grand volume sans travail manuel.,"innovation,usages"
inn-0819,Innovation & IA,innovation-ia,facile,A quelle categorie d'outils appartient un assistant IA conversationnel ?,La gestion,L'intelligence artificielle,La formation,La numerisation,B,100,20,Un assistant IA conversationnel appartient a cette categorie : l'intelligence artificielle.,"innovation,outils"
inn-0820,Innovation & IA,innovation-ia,facile,Une petite entreprise veut verifier qu'une information vue en ligne est vraie. Quelle solution numerique est la plus adaptee ?,La telemedecine,La verification des sources,La biometrie,Un outil de traduction automatique,B,100,20,"Pour verifier qu'une information vue en ligne est vraie, la verification des sources est la reponse la plus directe.","innovation,usages"
inn-0821,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Un service en ligne qui met en relation plusieurs types d'utilisateurs ?,la personnalisation,un identifiant,une plateforme numerique,un videoprojecteur,C,200,25,Il s'agit d'une plateforme numerique.,"innovation,glossaire"
inn-0822,Innovation & IA,innovation-ia,moyen,Que faut-il faire dans cette situation : un collaborateur telecharge des logiciels piratés sur l'ordinateur de l'entreprise ?,Ne pas payer et verifier l'identite du vendeur,Eviter les operations sensibles sur un reseau public non securise,Interdire cette pratique et n'installer que des logiciels legitimes,Ne jamais publier ses coordonnees bancaires en ligne,C,200,25,Bonne pratique : interdire cette pratique et n'installer que des logiciels legitimes.,"innovation,cybersecurite"
inn-0823,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe l'empreinte numerique ?",L'assistance apportee aux utilisateurs en cas de probleme,Le composant specialise dans le traitement des images,Un message d'information envoye regulierement a une liste d'abonnes,L'ensemble des traces laissees par une personne en ligne,D,200,25,L'empreinte numerique : l'ensemble des traces laissees par une personne en ligne.,"innovation,glossaire"
inn-0824,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : L'interruption temporaire d'un service numerique ?,un moderateur,un code QR,l'usurpation d'identite,une panne de service,D,100,20,Il s'agit d'une panne de service.,"innovation,glossaire"
inn-0825,Innovation & IA,innovation-ia,moyen,Quelle technologie a rendu les assistants conversationnels grand public tres populaires a partir de 2022 ?,La disquette,Les grands modeles de langage,Le minitel,Le fax,B,200,25,Les modeles de langage generatifs ont democratise l'IA conversationnelle.,"innovation,histoire"
inn-0826,Innovation & IA,innovation-ia,challenge,Quelle est la mission principale d'un data scientist ?,Ameliorer la visibilite d'un site dans les moteurs de recherche,Assembler et retoucher des sequences video,Maintenir les serveurs et les infrastructures informatiques,Construire des modeles predictifs a partir de donnees,D,300,30,Un data scientist : construire des modeles predictifs a partir de donnees.,"innovation,metiers"
inn-0827,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : L'entretien regulier d'un systeme pour qu'il reste operationnel ?,la maintenance,un nom de domaine,un faux profil,un objet connecte,A,100,20,Il s'agit de la maintenance.,"innovation,glossaire"
inn-0828,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une machine programmable capable d'executer des taches physiques ?,un lecteur de code-barres,un temps de reponse,un robot,un virus informatique,C,100,20,Il s'agit d'un robot.,"innovation,glossaire"
inn-0829,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe le big data ?",La demande enregistree d'un utilisateur aupres du support,Une structure qui heberge et accompagne de jeunes entreprises innovantes,Le traitement de volumes de donnees trop importants pour les outils classiques,La transformation de donnees en un format illisible sans la cle appropriee,C,200,25,Le big data : le traitement de volumes de donnees trop importants pour les outils classiques.,"innovation,glossaire"
inn-0830,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une publicite adressee a un public selectionne selon ses caracteristiques ?,la publicite ciblee,un tableur,un rancongiciel,une panne de service,A,200,25,Il s'agit de la publicite ciblee.,"innovation,glossaire"
inn-0831,Innovation & IA,innovation-ia,facile,Une petite entreprise veut verifier la disponibilite d'un produit avant de se deplacer. Quelle solution numerique est la plus adaptee ?,Un catalogue en ligne mis a jour,Un code QR imprime sur l'etiquette,La verification des sources,Un systeme de recommandation,A,100,20,"Pour verifier la disponibilite d'un produit avant de se deplacer, un catalogue en ligne mis a jour est la reponse la plus directe.","innovation,usages"
inn-0832,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un service qui repond a des commandes prononcees a voix haute ?,un abonne,une tablette,un identifiant,un assistant vocal,D,100,20,Il s'agit d'un assistant vocal.,"innovation,glossaire"
inn-0833,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une information enregistree qui peut etre traitee par un ordinateur ?,une donnee,l'accessibilite numerique,l'innovation incrementale,un faux profil,A,100,20,Il s'agit d'une donnee.,"innovation,glossaire"
inn-0834,Innovation & IA,innovation-ia,moyen,Quel service correspond a cette activite : La livraison medicale par drone ?,Kiro'o Games,Glotelho,Waspito,Zipline,D,200,25,Zipline correspond a cette activite.,"innovation,afrique"
inn-0835,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un ecran qui reagit directement au contact du doigt ?,l'empreinte numerique,un modele freemium,un ecran tactile,l'entrainement d'un modele,C,100,20,Il s'agit d'un ecran tactile.,"innovation,glossaire"
inn-0836,Innovation & IA,innovation-ia,challenge,Quelle est l'activite principale de Njorku ?,Les terminaux de paiement pour petits commerces,Le transfert d'argent par telephone,La recherche d'emploi en ligne,La livraison medicale par drone,C,300,30,Njorku : la recherche d'emploi en ligne (le Cameroun).,"innovation,afrique"
inn-0837,Innovation & IA,innovation-ia,moyen,Quelle est la mission principale d'un analyste de donnees ?,Creer des applications destinees aux telephones,Exploiter les donnees pour aider a decider,Definir les priorites d'un produit numerique au nom des utilisateurs,Verifier le bon fonctionnement d'un programme avant sa mise en service,B,200,25,Un analyste de donnees : exploiter les donnees pour aider a decider.,"innovation,metiers"
inn-0838,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : La capacite d'un systeme a interpreter des images ?,la memoire vive,la vision par ordinateur,un code QR,un peripherique,B,300,30,Il s'agit de la vision par ordinateur.,"innovation,glossaire"
inn-0839,Innovation & IA,innovation-ia,moyen,Un restaurant recoit beaucoup d'avis negatifs en ligne. Quelle demarche adopter ?,Supprimer son compte,Acheter de faux avis positifs,Insulter les clients mecontents,"Repondre publiquement, corriger les problemes reels et suivre l'evolution",D,200,25,La e-reputation se travaille par des actions reelles.,"innovation,mise-en-situation"
inn-0840,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : L'avis exprime par une personne apres avoir utilise un service ?,l'intelligence artificielle,un processeur,la prediction,un retour utilisateur,D,100,20,Il s'agit d'un retour utilisateur.,"innovation,glossaire"
inn-0841,Innovation & IA,innovation-ia,challenge,Dans quel domaine Joseph Weizenbaum a-t-il ou a-t-elle laisse sa marque ?,L'imprimerie,L'electronique,L'intelligence artificielle,Les transports,C,300,30,Joseph Weizenbaum a marque ce domaine : L'intelligence artificielle.,"innovation,histoire"
